PlayerId,PlayerName,Position,Birthplace,Country,Height,Weight,Birthdate,BirthMonth,BirthYear,Age,DraftTeam,DraftYear,DraftRound,DraftNumber,Season,SeasonType,Team,GP,Goals,Assits,Points,PlusMinus,PIM,PPG,SHG,GWG,Shots,shotPercentage,CareerGP,GP_7,TOI_7,cescin_rank,league
8469455,Jason Spezza,C,"Toronto, ON, Canada",Canada,"6'3""",220,"June 13, 1983",June,1983,31,OTT,2001,1,2,2000-2001,Regular Season,MISSISSAUGA ICEDOGS-OHL,15,7,23,30,0,11,0,0,0,0,0,768,404,7330,1,OHL
8469455,Jason Spezza,C,"Toronto, ON, Canada",Canada,"6'3""",220,"June 13, 1983",June,1983,31,OTT,2001,1,2,2000-2001,Regular Season,WINDSOR SPITFIRES-OHL,41,36,50,86,0,32,0,0,0,0,0,768,404,7330,1,OHL
8469455,Jason Spezza,C,"Toronto, ON, Canada",Canada,"6'3""",220,"June 13, 1983",June,1983,31,OTT,2001,1,2,2000-2001,Playoffs,WINDSOR SPITFIRES-OHL,9,4,5,9,0,10,0,0,0,0,0,768,404,7330,1,OHL
8469531,Jay Harrison,D,"Oshawa, ON, Canada",Canada,"6'4""",220,"November 3, 1982",November,1982,31,TOR,2001,3,82,2000-2001,Regular Season,BRAMPTON BATTALION-OHL,53,4,15,19,0,112,0,0,0,0,0,372,20,314,21,OHL
8469531,Jay Harrison,D,"Oshawa, ON, Canada",Canada,"6'4""",220,"November 3, 1982",November,1982,31,TOR,2001,3,82,2000-2001,Playoffs,BRAMPTON BATTALION-OHL,9,1,1,2,0,17,0,0,0,0,0,372,20,314,21,OHL
8469508,Jay McClement,C,"Kingston, ON, Canada",Canada,"6'1""",205,"March 2, 1983",March,1983,31,STL,2001,2,57,2000-2001,Regular Season,BRAMPTON BATTALION-OHL,66,30,19,49,0,61,0,0,0,0,0,764,229,3187,34,OHL
8469508,Jay McClement,C,"Kingston, ON, Canada",Canada,"6'1""",205,"March 2, 1983",March,1983,31,STL,2001,2,57,2000-2001,Playoffs,BRAMPTON BATTALION-OHL,9,4,2,6,0,10,0,0,0,0,0,764,229,3187,34,OHL
8469480,Jeff Woywitka,D,"Vermilion, AB, Canada",Canada,"6'3""",227,"September 1, 1983",September,1983,0,PHI,2001,1,27,2000-2001,Regular Season,RED DEER REBELS-WHL,72,7,28,35,0,113,0,0,0,0,0,278,87,1213,15,WHL
8469480,Jeff Woywitka,D,"Vermilion, AB, Canada",Canada,"6'3""",227,"September 1, 1983",September,1983,0,PHI,2001,1,27,2000-2001,Playoffs,RED DEER REBELS-WHL,22,2,8,10,0,25,0,0,0,0,0,278,87,1213,15,WHL
8469584,Joel Perrault,C,"Montreal, QC, Canada",Canada,"6'2""",212,"April 6, 1983",April,1983,0,ANA,2001,5,137,2000-2001,Regular Season,BAIE-COMEAU DRAKKAR-QMJHL,68,10,14,24,0,46,0,0,0,0,0,96,80,1028,143,QMJHL
8469584,Joel Perrault,C,"Montreal, QC, Canada",Canada,"6'2""",212,"April 6, 1983",April,1983,0,ANA,2001,5,137,2000-2001,Playoffs,BAIE-COMEAU DRAKKAR-QMJHL,11,1,1,2,0,10,0,0,0,0,0,96,80,1028,143,QMJHL
8469547,Jordin Tootoo,R,"Churchill, MB, Canada",Canada,"5'9""",195,"February 2, 1983",February,1983,31,NSH,2001,4,98,2000-2001,Regular Season,BRANDON WHEAT KINGS-WHL,60,20,28,48,0,172,0,0,0,0,0,607,304,2949,75,WHL
8469547,Jordin Tootoo,R,"Churchill, MB, Canada",Canada,"5'9""",195,"February 2, 1983",February,1983,31,NSH,2001,4,98,2000-2001,Playoffs,BRANDON WHEAT KINGS-WHL,6,2,4,6,0,18,0,0,0,0,0,607,304,2949,75,WHL
8467962,Kyle Wanvig,R,"Calgary, AB, Canada",Canada,"6'2""",210,"January 29, 1981",January,1981,0,MIN,2001,2,36,2000-2001,Regular Season,RED DEER REBELS-WHL,69,55,46,101,46,202,24,0,9,0,0,75,75,783,69,WHL
8467962,Kyle Wanvig,R,"Calgary, AB, Canada",Canada,"6'2""",210,"January 29, 1981",January,1981,0,MIN,2001,2,36,2000-2001,Playoffs,RED DEER REBELS-WHL,22,10,12,22,0,47,5,0,3,0,0,75,75,783,69,WHL
8469581,Kyle Wellwood,C,"Windsor, ON, Canada",Canada,"5'10""",181,"May 16, 1983",May,1983,0,TOR,2001,5,134,2000-2001,Regular Season,BELLEVILLE BULLS-OHL,68,35,83,118,0,24,0,0,0,0,0,489,263,3608,114,OHL
8469581,Kyle Wellwood,C,"Windsor, ON, Canada",Canada,"5'10""",181,"May 16, 1983",May,1983,0,TOR,2001,5,134,2000-2001,Playoffs,BELLEVILLE BULLS-OHL,10,3,16,19,0,4,0,0,0,0,0,489,263,3608,114,OHL
8469488,Mark Popovic,D,"Stoney Creek, ON, Canada",Canada,"6'1""",205,"October 11, 1982",October,1982,0,ANA,2001,2,35,2000-2001,Regular Season,TORONTO ST. MICHAEL'S MAJORS-OHL,61,7,35,42,0,54,0,0,0,0,0,81,81,1147,13,OHL
8469488,Mark Popovic,D,"Stoney Creek, ON, Canada",Canada,"6'1""",205,"October 11, 1982",October,1982,0,ANA,2001,2,35,2000-2001,Playoffs,TORONTO ST. MICHAEL'S MAJORS-OHL,18,3,5,8,0,22,0,0,0,0,0,81,81,1147,13,OHL
8469510,Matt Keith,R,"Edmonton, AB, Canada",Canada,"6'2""",200,"April 11, 1983",April,1983,0,CHI,2001,2,59,2000-2001,Regular Season,SPOKANE CHIEFS-WHL,33,13,14,27,0,63,0,0,0,0,0,27,27,313,59,WHL
8469510,Matt Keith,R,"Edmonton, AB, Canada",Canada,"6'2""",200,"April 11, 1983",April,1983,0,CHI,2001,2,59,2000-2001,Playoffs,SPOKANE CHIEFS-WHL,12,1,3,4,0,14,0,0,0,0,0,27,27,313,59,WHL
8469484,Matthew Spiller,D,"Daysland, AB, Canada",Canada,"6'5""",233,"February 7, 1983",February,1983,0,PHX,2001,2,31,2000-2001,Regular Season,SEATTLE-WHL,71,4,7,11,0,174,0,0,0,0,0,68,68,808,42,WHL
8469484,Matthew Spiller,D,"Daysland, AB, Canada",Canada,"6'5""",233,"February 7, 1983",February,1983,0,PHX,2001,2,31,2000-2001,Playoffs,SEATTLE-WHL,9,1,0,1,1,22,0,0,0,0,0,68,68,808,42,WHL
8469539,Owen Fussey,R,"Winnipeg, MB, Canada",Canada,"6'0""",195,"April 2, 1983",April,1983,0,WSH,2001,3,90,2000-2001,Regular Season,CALGARY HITMEN-WHL,48,15,10,25,0,33,0,0,0,0,0,4,4,33,143,WHL
8469539,Owen Fussey,R,"Winnipeg, MB, Canada",Canada,"6'0""",195,"April 2, 1983",April,1983,0,WSH,2001,3,90,2000-2001,Playoffs,CALGARY HITMEN-WHL,12,2,1,3,0,6,0,0,0,0,0,4,4,33,143,WHL
8469622,Ryane Clowe,L,"St. John's, NL, Canada",Canada,"6'3""",225,"September 30, 1982",September,1982,32,SJS,2001,6,175,2000-2001,Regular Season,RIMOUSKI OCEANIC-QMJHL,32,15,10,25,0,43,0,0,0,0,0,491,91,1153,143,QMJHL
8469622,Ryane Clowe,L,"St. John's, NL, Canada",Canada,"6'3""",225,"September 30, 1982",September,1982,32,SJS,2001,6,175,2000-2001,Playoffs,RIMOUSKI OCEANIC-QMJHL,11,8,1,9,0,12,0,0,0,0,0,491,91,1153,143,QMJHL
8469472,Shaone Morrisonn,D,"Vancouver, BC, Canada",Canada,"6'4""",210,"December 23, 1982",December,1982,0,BOS,2001,1,19,2000-2001,Regular Season,KAMLOOPS BLAZERS-WHL,61,13,25,38,0,132,0,0,0,0,0,480,350,6827,49,WHL
8469472,Shaone Morrisonn,D,"Vancouver, BC, Canada",Canada,"6'4""",210,"December 23, 1982",December,1982,0,BOS,2001,1,19,2000-2001,Playoffs,KAMLOOPS BLAZERS-WHL,4,0,0,0,0,6,0,0,0,0,0,480,350,6827,49,WHL
8469542,Stephane Veilleux,L,"Beauceville, QC, Canada",Canada,"6'1""",200,"November 16, 1981",November,1981,32,MIN,2001,3,93,2000-2001,Regular Season,VAL-D'OR FOREURS-QMJHL,68,48,67,115,0,90,0,0,0,0,0,506,361,4974,143,QMJHL
8469542,Stephane Veilleux,L,"Beauceville, QC, Canada",Canada,"6'1""",200,"November 16, 1981",November,1981,32,MIN,2001,3,93,2000-2001,Playoffs,VAL-D'OR FOREURS-QMJHL,21,15,18,33,0,42,0,0,0,0,0,506,361,4974,143,QMJHL
8469457,Stephen Weiss,C,"Toronto, ON, Canada",Canada,"5'11""",190,"April 3, 1983",April,1983,31,FLA,2001,1,4,2000-2001,Regular Season,PLYMOUTH WHALERS-OHL,62,40,47,87,0,45,0,0,0,0,0,732,401,6680,3,OHL
8469457,Stephen Weiss,C,"Toronto, ON, Canada",Canada,"5'11""",190,"April 3, 1983",April,1983,31,FLA,2001,1,4,2000-2001,Playoffs,PLYMOUTH WHALERS-OHL,18,7,16,23,0,10,0,0,0,0,0,732,401,6680,3,OHL
8468535,Antoine Vermette,C,"St. Agapit, QC, Canada",Canada,"6'1""",198,"July 20, 1982",July,1982,32,OTT,2000,2,55,1999-2000,Regular Season,VICTORIAVILLE TIGRES-QMJHL,71,30,41,71,0,87,0,0,0,0,0,834,297,4349,18,QMJHL
8468535,Antoine Vermette,C,"St. Agapit, QC, Canada",Canada,"6'1""",198,"July 20, 1982",July,1982,32,OTT,2000,2,55,1999-2000,Playoffs,VICTORIAVILLE TIGRES-QMJHL,6,0,1,1,0,6,0,0,0,0,0,834,297,4349,18,QMJHL
8468504,Brad Boyes,R,"Mississauga, ON, Canada",Canada,"6'0""",195,"April 17, 1982",April,1982,32,TOR,2000,1,24,1999-2000,Regular Season,ERIE OTTERS-OHL,68,36,46,82,0,38,0,0,0,0,0,762,246,4104,6,OHL
8468504,Brad Boyes,R,"Mississauga, ON, Canada",Canada,"6'0""",195,"April 17, 1982",April,1982,32,TOR,2000,1,24,1999-2000,Playoffs,ERIE OTTERS-OHL,13,6,8,14,0,10,0,0,0,0,0,762,246,4104,6,OHL
8468161,Brandon Reid,C,"Kirkland, QC, Canada",Canada,"5'9""",180,"March 9, 1981",March,1981,0,VAN,2000,7,208,1999-2000,Regular Season,HALIFAX MOOSEHEADS-QMJHL,62,44,80,124,0,10,0,0,0,0,0,13,13,132,91,QMJHL
8468161,Brandon Reid,C,"Kirkland, QC, Canada",Canada,"5'9""",180,"March 9, 1981",March,1981,0,VAN,2000,7,208,1999-2000,Playoffs,HALIFAX MOOSEHEADS-QMJHL,10,7,11,18,0,4,0,0,0,0,0,13,13,132,91,QMJHL
8468506,Brian Sutherby,C,"Edmonton, AB, Canada",Canada,"6'2""",208,"March 1, 1982",March,1982,0,WSH,2000,1,26,1999-2000,Regular Season,MOOSE JAW WARRIORS-WHL,47,18,17,35,0,102,0,0,0,0,0,460,304,3478,9,WHL
8468506,Brian Sutherby,C,"Edmonton, AB, Canada",Canada,"6'2""",208,"March 1, 1982",March,1982,0,WSH,2000,1,26,1999-2000,Playoffs,MOOSE JAW WARRIORS-WHL,4,1,1,2,0,12,0,0,0,0,0,460,304,3478,9,WHL
8468726,Chad Wiseman,L,"Burlington, ON, Canada",Canada,"6'1""",205,"March 25, 1981",March,1981,0,SJS,2000,8,246,1999-2000,Regular Season,MISSISSAUGA ICEDOGS-OHL,68,23,45,68,0,53,0,0,0,0,0,9,9,81,308,OHL
8468660,Darcy Hordichuk,L,"Kamsack, SK, Canada",Canada,"6'1""",215,"August 10, 1980",August,1980,0,ATL,2000,6,180,1999-2000,Regular Season,SASKATOON BLADES-WHL,63,6,8,14,0,269,0,0,0,0,0,542,302,1764,308,WHL
8468660,Darcy Hordichuk,L,"Kamsack, SK, Canada",Canada,"6'1""",215,"August 10, 1980",August,1980,0,ATL,2000,6,180,1999-2000,Playoffs,SASKATOON BLADES-WHL,11,4,2,6,0,43,0,0,0,0,0,542,302,1764,308,WHL
8468732,Darryl Bootland,R,"Toronto, ON, Canada",Canada,"6'1""",197,"November 2, 1981",November,1981,0,COL,2000,8,252,1999-2000,Regular Season,TORONTO ST. MICHAEL'S MAJORS-OHL,65,24,30,54,0,166,0,0,0,0,0,32,32,178,109,OHL
8468674,Deryk Engelland,D,"Edmonton, AB, Canada",Canada,"6'2""",215,"April 3, 1982",April,1982,32,NJD,2000,6,194,1999-2000,Regular Season,MOOSE JAW WARRIORS-WHL,55,0,5,5,0,62,0,0,0,0,0,319,0,0,139,WHL
8468674,Deryk Engelland,D,"Edmonton, AB, Canada",Canada,"6'2""",215,"April 3, 1982",April,1982,32,NJD,2000,6,194,1999-2000,Playoffs,MOOSE JAW WARRIORS-WHL,4,0,0,0,0,0,0,0,0,0,0,319,0,0,139,WHL
8468707,Guillaume Lefebvre,L,"Amos, QC, Canada",Canada,"6'1""",200,"May 7, 1981",May,1981,0,PHI,2000,7,227,1999-2000,Regular Season,CAPE BRETON SCREAMING EAGLES-QMJHL,44,26,28,54,0,82,0,0,0,0,0,39,39,454,230,QMJHL
8468707,Guillaume Lefebvre,L,"Amos, QC, Canada",Canada,"6'1""",200,"May 7, 1981",May,1981,0,PHI,2000,7,227,1999-2000,Regular Season,QUEBEC REMPARTS-QMJHL,2,3,1,4,0,0,0,0,0,0,0,39,39,454,230,QMJHL
8468707,Guillaume Lefebvre,L,"Amos, QC, Canada",Canada,"6'1""",200,"May 7, 1981",May,1981,0,PHI,2000,7,227,1999-2000,Regular Season,ROUYN-NORANDA HUSKIES-QMJHL,25,4,11,15,0,39,0,0,0,0,0,39,39,454,230,QMJHL
8468707,Guillaume Lefebvre,L,"Amos, QC, Canada",Canada,"6'1""",200,"May 7, 1981",May,1981,0,PHI,2000,7,227,1999-2000,Playoffs,ROUYN-NORANDA HUSKIES-QMJHL,11,4,0,4,0,25,0,0,0,0,0,39,39,454,230,QMJHL
8468527,Jared Aulin,C,"Calgary, AB, Canada",Canada,"6'0""",192,"March 15, 1982",March,1982,0,COL,2000,2,47,1999-2000,Regular Season,KAMLOOPS BLAZERS-WHL,57,17,38,55,0,70,0,0,0,0,0,17,17,169,47,WHL
8468527,Jared Aulin,C,"Calgary, AB, Canada",Canada,"6'0""",192,"March 15, 1982",March,1982,0,COL,2000,2,47,1999-2000,Playoffs,KAMLOOPS BLAZERS-WHL,4,0,1,1,0,6,0,0,0,0,0,17,17,169,47,WHL
8468745,Jean-Philippe Cote,D,"Charlesbourg, QC, Canada",Canada,"6'2""",216,"April 22, 1982",April,1982,32,TOR,2000,9,265,1999-2000,Regular Season,QUEBEC REMPARTS-QMJHL,34,0,10,10,0,15,0,0,0,0,0,27,27,278,206,QMJHL
8468745,Jean-Philippe Cote,D,"Charlesbourg, QC, Canada",Canada,"6'2""",216,"April 22, 1982",April,1982,32,TOR,2000,9,265,1999-2000,Regular Season,CAPE BRETON SCREAMING EAGLES-QMJHL,28,0,4,4,0,21,0,0,0,0,0,27,27,278,206,QMJHL
8468745,Jean-Philippe Cote,D,"Charlesbourg, QC, Canada",Canada,"6'2""",216,"April 22, 1982",April,1982,32,TOR,2000,9,265,1999-2000,Playoffs,CAPE BRETON SCREAMING EAGLES-QMJHL,4,0,1,1,0,4,0,0,0,0,0,27,27,278,206,QMJHL
8467372,Justin Papineau,C,"Ottawa, ON, Canada",Canada,"5'11""",180,"January 15, 1980",January,1980,0,STL,2000,3,75,1999-2000,Regular Season,BELLEVILLE BULLS-OHL,60,40,36,76,18,52,11,4,3,0,0,81,81,696,308,OHL
8467372,Justin Papineau,C,"Ottawa, ON, Canada",Canada,"5'11""",180,"January 15, 1980",January,1980,0,STL,2000,3,75,1999-2000,Playoffs,BELLEVILLE BULLS-OHL,16,4,12,16,0,16,0,1,1,0,0,81,81,696,308,OHL
8468508,Justin Williams,R,"Cobourg, ON, Canada",Canada,"6'1""",189,"October 4, 1981",October,1981,33,PHI,2000,1,28,1999-2000,Regular Season,PLYMOUTH WHALERS-OHL,68,37,46,83,0,46,0,0,0,0,0,918,459,8016,23,OHL
8468508,Justin Williams,R,"Cobourg, ON, Canada",Canada,"6'1""",189,"October 4, 1981",October,1981,33,PHI,2000,1,28,1999-2000,Playoffs,PLYMOUTH WHALERS-OHL,23,14,16,30,0,10,0,0,0,0,0,918,459,8016,23,OHL
8468520,Kurtis Foster,D,"Carp, ON, Canada",Canada,"6'5""",225,"November 24, 1981",November,1981,0,CGY,2000,2,40,1999-2000,Regular Season,PETERBOROUGH PETES-OHL,68,6,18,24,0,116,0,0,0,0,0,405,176,3102,31,OHL
8468520,Kurtis Foster,D,"Carp, ON, Canada",Canada,"6'5""",225,"November 24, 1981",November,1981,0,CGY,2000,2,40,1999-2000,Playoffs,PETERBOROUGH PETES-OHL,5,1,2,3,0,4,0,0,0,0,0,405,176,3102,31,OHL
8468523,Matt Pettinger,L,"Edmonton, AB, Canada",Canada,"6'1""",205,"October 22, 1980",October,1980,0,WSH,2000,2,43,1999-2000,Regular Season,CALGARY HITMEN-WHL,27,14,6,20,0,41,0,0,0,0,0,422,354,4747,29,WHL
8468523,Matt Pettinger,L,"Edmonton, AB, Canada",Canada,"6'1""",205,"October 22, 1980",October,1980,0,WSH,2000,2,43,1999-2000,Playoffs,CALGARY HITMEN-WHL,11,2,6,8,0,30,0,0,0,0,0,422,354,4747,29,WHL
8468604,Michel Ouellet,R,"Rimouski, QC, Canada",Canada,"6'1""",193,"March 5, 1982",March,1982,0,PIT,2000,4,124,1999-2000,Regular Season,RIMOUSKI OCEANIC-QMJHL,72,36,53,89,0,38,0,0,0,0,0,190,123,1674,85,QMJHL
8468604,Michel Ouellet,R,"Rimouski, QC, Canada",Canada,"6'1""",193,"March 5, 1982",March,1982,0,PIT,2000,4,124,1999-2000,Playoffs,RIMOUSKI OCEANIC-QMJHL,14,4,5,9,0,14,0,0,0,0,0,190,123,1674,85,QMJHL
8468750,Micki Dupont,D,"Calgary, AB, Canada",Canada,"5'10""",186,"April 15, 1980",April,1980,0,CGY,2000,9,270,1999-2000,Regular Season,KAMLOOPS BLAZERS-WHL,70,26,62,88,0,156,0,0,0,0,0,23,23,363,308,WHL
8468750,Micki Dupont,D,"Calgary, AB, Canada",Canada,"5'10""",186,"April 15, 1980",April,1980,0,CGY,2000,9,270,1999-2000,Playoffs,KAMLOOPS BLAZERS-WHL,4,0,2,2,0,17,0,0,0,0,0,23,23,363,308,WHL
8468503,Nathan Smith,C,"Edmonton, AB, Canada",Canada,"6'2""",206,"February 9, 1982",February,1982,0,VAN,2000,1,23,1999-2000,Regular Season,SWIFT CURRENT BRONCOS-WHL,70,21,28,49,0,72,0,0,0,0,0,26,17,131,15,WHL
8468503,Nathan Smith,C,"Edmonton, AB, Canada",Canada,"6'2""",206,"February 9, 1982",February,1982,0,VAN,2000,1,23,1999-2000,Playoffs,SWIFT CURRENT BRONCOS-WHL,12,1,6,7,0,4,0,0,0,0,0,26,17,131,15,WHL
8468513,Nick Schultz,D,"Strasbourg, SK, Canada",Canada,"6'1""",203,"August 25, 1982",August,1982,32,MIN,2000,2,33,1999-2000,Regular Season,PRINCE ALBERT RAIDERS-WHL,72,11,33,44,0,38,0,0,0,0,0,960,448,8538,82,WHL
8468513,Nick Schultz,D,"Strasbourg, SK, Canada",Canada,"6'1""",203,"August 25, 1982",August,1982,32,MIN,2000,2,33,1999-2000,Playoffs,PRINCE ALBERT RAIDERS-WHL,6,0,3,3,0,2,0,0,0,0,0,960,448,8538,82,WHL
8468485,Raffi Torres,L,"Toronto, ON, Canada",Canada,"6'0""",215,"October 8, 1981",October,1981,33,NYI,2000,1,5,1999-2000,Regular Season,BRAMPTON BATTALION-OHL,68,43,48,91,0,40,0,0,0,0,0,635,307,4065,7,OHL
8468485,Raffi Torres,L,"Toronto, ON, Canada",Canada,"6'0""",215,"October 8, 1981",October,1981,33,NYI,2000,1,5,1999-2000,Playoffs,BRAMPTON BATTALION-OHL,6,5,2,7,0,23,0,0,0,0,0,635,307,4065,7,OHL
8467356,Ramzi Abid,L,"Montreal, QC, Canada",Canada,"6'2""",210,"March 24, 1980",March,1980,0,PHX,2000,3,85,1999-2000,Regular Season,ACADIE-BATHURST TITAN-QMJHL,13,10,11,21,10,61,0,0,3,0,0,68,68,825,308,QMJHL
8467356,Ramzi Abid,L,"Montreal, QC, Canada",Canada,"6'2""",210,"March 24, 1980",March,1980,0,PHX,2000,3,85,1999-2000,Regular Season,HALIFAX MOOSEHEADS-QMJHL,59,57,80,137,29,148,18,5,12,0,0,68,68,825,308,QMJHL
8467356,Ramzi Abid,L,"Montreal, QC, Canada",Canada,"6'2""",210,"March 24, 1980",March,1980,0,PHX,2000,3,85,1999-2000,Playoffs,HALIFAX MOOSEHEADS-QMJHL,10,10,13,23,0,18,4,0,0,0,0,68,68,825,308,QMJHL
8468682,Ryan Caldwell,D,"Deloraine, MB, Canada",Canada,"6'2""",174,"June 15, 1981",June,1981,0,NYI,2000,7,202,1999-2000,Regular Season,THUNDER BAY FLYERS-USHL,46,3,20,23,0,152,0,0,0,0,0,4,4,45,128,USHL
8468486,Scott Hartnell,L,"Regina, SK, Canada",Canada,"6'2""",210,"April 18, 1982",April,1982,32,NSH,2000,1,6,1999-2000,Regular Season,PRINCE ALBERT RAIDERS-WHL,62,27,55,82,0,124,0,0,0,0,0,1030,516,7908,3,WHL
8468486,Scott Hartnell,L,"Regina, SK, Canada",Canada,"6'2""",210,"April 18, 1982",April,1982,32,NSH,2000,1,6,1999-2000,Playoffs,PRINCE ALBERT RAIDERS-WHL,6,3,2,5,0,6,0,0,0,0,0,1030,516,7908,3,WHL
8468738,Sean McMorrow,R,"Vancouver, BC, Canada",Canada,"6'4""",224,"January 19, 1982",January,1982,0,BUF,2000,8,258,1999-2000,Regular Season,SARNIA STING-OHL,31,0,1,1,0,75,0,0,0,0,0,1,1,1,221,OHL
8468738,Sean McMorrow,R,"Vancouver, BC, Canada",Canada,"6'4""",224,"January 19, 1982",January,1982,0,BUF,2000,8,258,1999-2000,Regular Season,KITCHENER RANGERS-OHL,31,0,1,1,0,67,0,0,0,0,0,1,1,1,221,OHL
8468738,Sean McMorrow,R,"Vancouver, BC, Canada",Canada,"6'4""",224,"January 19, 1982",January,1982,0,BUF,2000,8,258,1999-2000,Playoffs,KITCHENER RANGERS-OHL,4,0,0,0,0,12,0,0,0,0,0,1,1,1,221,OHL
8468532,Shane Endicott,C,"Saskatoon, SK, Canada",Canada,"6'3""",209,"December 21, 1981",December,1981,0,PIT,2000,2,52,1999-2000,Regular Season,SEATTLE THUNDERBIRDS-WHL,70,23,32,55,0,62,0,0,0,0,0,45,45,514,13,WHL
8468532,Shane Endicott,C,"Saskatoon, SK, Canada",Canada,"6'3""",209,"December 21, 1981",December,1981,0,PIT,2000,2,52,1999-2000,Playoffs,SEATTLE THUNDERBIRDS-WHL,7,1,6,7,0,6,0,0,0,0,0,45,45,514,13,WHL
8468770,Simon Gamache,L,"Thetford Mines, QC, Canada",Canada,"5'10""",186,"January 3, 1981",January,1981,0,ATL,2000,9,290,1999-2000,Regular Season,VAL-D'OR FOREURS-QMJHL,72,64,79,143,0,74,0,0,0,0,0,48,48,496,308,QMJHL
8468505,Steve Ott,C,"Summerside, PE, Canada",Canada,"6'0""",189,"August 19, 1982",August,1982,32,DAL,2000,1,25,1999-2000,Regular Season,WINDSOR SPITFIRES-OHL,66,23,39,62,0,131,0,0,0,0,0,774,273,3182,14,OHL
8468505,Steve Ott,C,"Summerside, PE, Canada",Canada,"6'0""",189,"August 19, 1982",August,1982,32,DAL,2000,1,25,1999-2000,Playoffs,WINDSOR SPITFIRES-OHL,12,3,5,8,0,21,0,0,0,0,0,774,273,3182,14,OHL
8468635,Travis Moen,L,"Stewart Valley, SK, Canada",Canada,"6'2""",210,"April 6, 1982",April,1982,32,CGY,2000,5,155,1999-2000,Regular Season,KELOWNA ROCKETS-WHL,66,9,6,15,0,96,0,0,0,0,0,724,280,3762,137,WHL
8468635,Travis Moen,L,"Stewart Valley, SK, Canada",Canada,"6'2""",210,"April 6, 1982",April,1982,32,CGY,2000,5,155,1999-2000,Playoffs,KELOWNA ROCKETS-WHL,5,1,1,2,0,2,0,0,0,0,0,724,280,3762,137,WHL
8468566,Yanick Lehoux,C,"Montreal, QC, Canada",Canada,"6'1""",200,"April 8, 1982",April,1982,0,LAK,2000,3,86,1999-2000,Regular Season,BAIE-COMEAU DRAKKAR-QMJHL,67,31,61,92,0,14,0,0,0,0,0,10,10,117,42,QMJHL
8468566,Yanick Lehoux,C,"Montreal, QC, Canada",Canada,"6'1""",200,"April 8, 1982",April,1982,0,LAK,2000,3,86,1999-2000,Playoffs,BAIE-COMEAU DRAKKAR-QMJHL,6,1,2,3,0,2,0,0,0,0,0,10,10,117,42,QMJHL
8468086,Alexandre Giroux,L,"Quebec City, QC, Canada",Canada,"6'3""",208,"June 16, 1981",June,1981,0,OTT,1999,7,213,1998-1999,Regular Season,HULL OLYMPIQUES-QMJHL,67,15,22,37,0,124,0,0,0,0,0,48,1,3,131,QMJHL
8468086,Alexandre Giroux,L,"Quebec City, QC, Canada",Canada,"6'3""",208,"June 16, 1981",June,1981,0,OTT,1999,7,213,1998-1999,Playoffs,HULL OLYMPIQUES-QMJHL,22,2,2,4,0,8,0,0,0,0,0,48,1,3,131,QMJHL
8467890,Barret Jackman,D,"Trail, BC, Canada",Canada,"6'0""",203,"March 5, 1981",March,1981,33,STL,1999,1,17,1998-1999,Regular Season,REGINA PATS-WHL,70,8,36,44,0,259,0,0,0,0,0,803,231,4624,265,WHL
8467926,Brad Ralph,L,"Ottawa, ON, Canada",Canada,"6'2""",198,"October 17, 1980",October,1980,0,PHX,1999,2,53,1998-1999,Regular Season,OSHAWA GENERALS-OHL,67,31,44,75,0,93,0,0,0,0,0,1,1,5,40,OHL
8467926,Brad Ralph,L,"Ottawa, ON, Canada",Canada,"6'2""",198,"October 17, 1980",October,1980,0,PHX,1999,2,53,1998-1999,Playoffs,OSHAWA GENERALS-OHL,14,7,7,14,0,10,0,0,0,0,0,1,1,5,40,OHL
8467922,Brett Lysak,C,"Edmonton, AB, Canada",Canada,"6'0""",190,"December 30, 1980",December,1980,0,CAR,1999,2,49,1998-1999,Regular Season,REGINA PATS-WHL,61,39,49,88,0,84,0,0,0,0,0,2,2,7,14,WHL
8467977,Brian McGrattan,R,"Hamilton, ON, Canada",Canada,"6'4""",235,"September 2, 1981",September,1981,33,LAK,1999,4,104,1998-1999,Regular Season,GUELPH STORM-OHL,6,1,3,4,0,15,0,0,0,0,0,317,60,254,265,OHL
8467977,Brian McGrattan,R,"Hamilton, ON, Canada",Canada,"6'4""",235,"September 2, 1981",September,1981,33,LAK,1999,4,104,1998-1999,Regular Season,SUDBURY WOLVES-OHL,53,7,10,17,0,153,0,0,0,0,0,317,60,254,265,OHL
8467977,Brian McGrattan,R,"Hamilton, ON, Canada",Canada,"6'4""",235,"September 2, 1981",September,1981,33,LAK,1999,4,104,1998-1999,Playoffs,SUDBURY WOLVES-OHL,4,0,0,0,0,8,0,0,0,0,0,317,60,254,265,OHL
8467967,Chris Kelly,C,"Toronto, ON, Canada",Canada,"6'0""",198,"November 11, 1980",November,1980,33,OTT,1999,3,94,1998-1999,Regular Season,LONDON KNIGHTS-OHL,68,36,41,77,0,60,0,0,0,0,0,740,168,2304,42,OHL
8467967,Chris Kelly,C,"Toronto, ON, Canada",Canada,"6'0""",198,"November 11, 1980",November,1980,33,OTT,1999,3,94,1998-1999,Playoffs,LONDON KNIGHTS-OHL,25,9,17,26,0,22,0,0,0,0,0,740,168,2304,42,OHL
