rank,age,nationality,name,pos,GP,G,A,P,PIM,plusMinus,PPG,SHG,GWG,GGP,AGP,PGP
594,23,CA,Trevor Parkes,F,20,3,6,9,14,8,0,0,,0.15,0.3,0.45
595,23,US,Nate Schmidt,D,19,3,6,9,6,-2,2,0,,0.158,0.316,0.474
596,23,US,Tyler Pitlick,F,14,3,6,9,8,-1,1,0,,0.214,0.429,0.643
597,22,CA,Michael Bournival,F,12,3,6,9,8,4,0,0,,0.25,0.5,0.75
598,28,US,Barry Goers,D,51,2,7,9,25,3,0,0,,0.039,0.137,0.176
599,23,CA,Adam Payerl,F,41,2,7,9,76,1,0,0,,0.049,0.171,0.22
600,22,CA,Cody Beach,F,41,2,7,9,210,-4,2,0,,0.049,0.171,0.22
601,25,US,Daniel New,D,33,2,7,9,19,-7,0,0,,0.061,0.212,0.273
602,21,SK,Martin Gernat,D,54,1,8,9,32,1,0,0,,0.019,0.148,0.167
603,23,CA,Hubert Labrie,D,46,1,8,9,65,7,0,0,,0.022,0.174,0.196
604,28,US,Chris Butler,D,14,1,8,9,6,5,0,0,,0.071,0.571,0.643
605,23,SE,Jesper Fast,F,11,1,8,9,2,-2,0,0,,0.091,0.727,0.818
606,25,CA,Jason Gregoire,F,31,6,2,8,8,-2,0,0,,0.194,0.065,0.258
607,25,CA,Michael Liambas,F,54,5,3,8,158,0,0,0,,0.093,0.056,0.148
608,23,CA,Garrett Mitchell,F,64,4,4,8,121,-6,0,0,,0.063,0.063,0.125
609,20,CA,Liam O'Brien,F,45,4,4,8,121,-5,0,0,,0.089,0.089,0.178
610,22,CA,Brad Ross,F,32,4,4,8,62,0,0,0,,0.125,0.125,0.25
611,22,HR,Borna Rendulic,F,26,4,4,8,12,-9,2,0,,0.154,0.154,0.308
612,21,CA,Travis Ewanyk,F,69,3,5,8,120,-25,0,0,,0.043,0.072,0.116
613,24,US,Jordan Samuels-Thomas,F,63,3,5,8,70,-18,1,0,,0.048,0.079,0.127
614,21,CA,Anthony Camara,F,59,3,5,8,32,-3,0,0,,0.051,0.085,0.136
615,29,US,Chris McKelvie,F,56,3,5,8,74,-14,0,0,,0.054,0.089,0.143
616,23,CA,Allan McPherson,F,44,3,5,8,4,-13,1,0,,0.068,0.114,0.182
617,22,CA,Kevin Gagne,D,57,2,6,8,16,-21,1,0,,0.035,0.105,0.14
618,24,US,Luke Witkowski,D,50,2,6,8,91,6,0,0,,0.04,0.12,0.16
619,29,US,Zach Miskovic,D,42,2,6,8,40,4,0,0,,0.048,0.143,0.19
620,22,US,Frankie Simonelli,D,36,2,6,8,16,5,1,0,,0.056,0.167,0.222
621,23,US,Collin Bowman,D,21,2,6,8,21,0,2,0,,0.095,0.286,0.381
622,26,US,Corbin McPherson,D,73,1,7,8,68,-5,0,0,,0.014,0.096,0.11
623,22,FI,Jani Hakanpää,D,64,1,7,8,47,0,0,0,,0.016,0.109,0.125
624,37,CA,Brent Sopel,D,29,1,7,8,46,-3,0,0,,0.034,0.241,0.276
625,27,CA,Jerome Samson,F,26,1,7,8,14,-2,0,0,,0.038,0.269,0.308
626,23,US,Ryan Walters,F,20,1,7,8,6,-2,0,0,,0.05,0.35,0.4
627,21,SE,Oscar Klefbom,D,9,1,7,8,4,10,1,0,,0.111,0.778,0.889
628,24,US,Eric Knodel,D,19,0,8,8,6,0,0,0,,0,0.421,0.421
629,28,CA,Colin Greening,F,12,5,2,7,13,-2,0,1,,0.417,0.167,0.583
630,23,SE,Dennis Everberg,F,12,5,2,7,4,-1,0,0,,0.417,0.167,0.583
631,26,CA,Carson McMillan,F,34,4,3,7,12,-3,0,0,,0.118,0.088,0.206
632,21,CA,Colton Parayko,D,17,4,3,7,6,4,1,0,,0.235,0.176,0.412
633,21,CA,Cedric Paquette,F,5,4,3,7,7,8,0,0,,0.8,0.6,1.4
634,24,CA,Andrew MacWilliam,D,58,3,4,7,47,22,0,0,,0.052,0.069,0.121
635,25,CA,Travis Ehrhardt,D,41,3,4,7,22,-9,0,0,,0.073,0.098,0.171
636,22,CA,Brandon Alderson,F,35,3,4,7,57,-10,0,0,,0.086,0.114,0.2
637,25,CA,Danny Hobbs,F,27,3,4,7,15,-11,0,0,,0.111,0.148,0.259
638,19,SE,Andre Burakovsky,F,13,3,4,7,6,0,1,0,,0.231,0.308,0.538
639,27,CA,Kris Fredheim,D,60,2,5,7,45,-6,1,0,,0.033,0.083,0.117
640,23,CA,Taylor Doherty,D,59,2,5,7,93,-3,0,0,,0.034,0.085,0.119
641,22,CA,Reid McNeill,D,54,2,5,7,121,6,0,0,,0.037,0.093,0.13
642,20,SE,Jesper Pettersson,D,51,2,5,7,35,-5,0,0,,0.039,0.098,0.137
643,27,US,Benn Ferriero,F,39,2,5,7,12,-11,0,0,,0.051,0.128,0.179
644,24,US,Mat Clark,D,66,1,6,7,71,-6,0,0,,0.015,0.091,0.106
645,26,US,Erik Burgdoerfer,D,58,1,6,7,58,8,0,0,,0.017,0.103,0.121
646,29,CA,Paul Bissonnette,D,56,1,6,7,167,-7,0,0,,0.018,0.107,0.125
647,23,CA,Kevin Czuczman,D,50,1,6,7,56,4,0,0,,0.02,0.12,0.14
648,25,CA,Kevin Marshall,D,44,1,6,7,36,10,0,0,,0.023,0.136,0.159
649,22,US,Jarred Tinordi,F,44,1,6,7,36,9,0,0,,0.023,0.136,0.159
650,22,CA,Tommy Hughes,D,42,1,6,7,27,6,0,1,,0.024,0.143,0.167
651,26,CA,Justin Falk,D,39,1,6,7,34,-10,0,0,,0.026,0.154,0.179
652,28,CA,Mark Fistric,D,34,1,6,7,84,3,0,0,,0.029,0.176,0.206
653,24,US,Brian Lashoff,D,32,1,6,7,12,16,0,0,,0.031,0.188,0.219
654,21,CA,Jonathan Racine,D,70,0,7,7,149,8,0,0,,0,0.1,0.1
655,23,US,Beau Schmitz,D,38,0,7,7,26,-17,0,0,,0,0.184,0.184
656,22,SK,Martin Marincin,D,28,0,7,7,20,-5,0,0,,0,0.25,0.25
657,25,US,Drew LeBlanc,F,41,4,2,6,8,-1,0,0,,0.098,0.049,0.146
658,20,CA,Devin Shore,F,19,4,2,6,4,-3,0,0,,0.211,0.105,0.316
659,21,US,Cody Corbett,D,47,3,3,6,20,-10,1,0,,0.064,0.064,0.128
660,26,CA,Shawn O'Donnell,F,42,3,3,6,69,-2,0,0,,0.071,0.071,0.143
661,22,CA,Kale Kessy,F,17,3,3,6,61,-7,0,0,,0.176,0.176,0.353
662,24,CA,Daniel Ciampini,F,15,3,3,6,2,5,0,0,,0.2,0.2,0.4
663,29,CA,Pierre-Luc Letourneau-Leblond,F,55,2,4,6,241,1,0,0,,0.036,0.073,0.109
664,23,CA,Matt MacKenzie,D,47,2,4,6,77,-1,0,0,,0.043,0.085,0.128
665,26,CA,Brett Gallant,F,45,2,4,6,247,-1,1,0,,0.044,0.089,0.133
666,24,CA,Greg Carey,F,29,2,4,6,18,-1,0,0,,0.069,0.138,0.207
667,24,US,A.J. Jenks,F,27,2,4,6,12,-7,0,0,,0.074,0.148,0.222
668,25,US,Ryan Schnell,F,24,2,4,6,71,1,0,0,,0.083,0.167,0.25
669,25,CA,Eric Faille,F,21,2,4,6,2,0,0,0,,0.095,0.19,0.286
670,23,CA,Spencer Asuchak,F,18,2,4,6,27,0,1,0,,0.111,0.222,0.333
671,21,US,Jacob Doty,D,14,2,4,6,22,7,0,0,,0.143,0.286,0.429
672,22,CA,Kenney Morrison,D,10,2,4,6,4,0,1,0,,0.2,0.4,0.6
673,21,CA,Barclay Goodrow,F,7,2,4,6,11,-1,0,0,,0.286,0.571,0.857
674,23,CA,Julian Melchiori,D,70,1,5,6,54,-16,0,0,,0.014,0.071,0.086
675,35,CA,Kent Huskins,D,50,1,5,6,8,7,0,0,,0.02,0.1,0.12
676,21,SE,Tom Nilsson,D,44,1,5,6,26,4,0,0,,0.023,0.114,0.136
677,34,CA,Bryan Allen,D,37,1,5,6,24,-6,0,0,,0.027,0.135,0.162
678,25,US,Alex Boak,D,31,1,5,6,80,5,0,0,,0.032,0.161,0.194
679,24,CA,Colby Robak,D,29,1,5,6,18,-12,0,0,,0.034,0.172,0.207
680,25,US,Dane Walters,F,19,1,5,6,14,1,0,0,,0.053,0.263,0.316
681,33,CA,Brian McGrattan,F,16,1,5,6,25,7,0,0,,0.063,0.313,0.375
682,23,US,Chris Crane,F,13,1,5,6,9,2,1,0,,0.077,0.385,0.462
683,26,CA,Nick Pageau,D,8,1,5,6,4,8,0,1,,0.125,0.625,0.75
684,20,CA,Justin Hache,D,60,0,6,6,18,-3,0,0,,0,0.1,0.1
685,21,CA,Duncan Siemens,D,54,0,6,6,57,-4,0,0,,0,0.111,0.111
686,23,US,David Shields,D,42,0,6,6,10,-5,0,0,,0,0.143,0.143
687,23,CA,Brett Flemming,D,37,0,6,6,39,2,0,0,,0,0.162,0.162
688,22,US,Tanner Kero,F,6,5,0,5,0,3,1,0,,0.833,0,0.833
689,21,DE,Tobias Rieder,F,9,4,1,5,0,2,0,2,,0.444,0.111,0.556
690,23,FI,Jyrki Jokipakka,D,19,3,2,5,4,-1,2,0,,0.158,0.105,0.263
691,23,US,Matt Willows,F,11,3,2,5,5,2,0,0,,0.273,0.182,0.455
692,19,RU,Nikolai Goldobin,F,9,3,2,5,4,-6,0,0,,0.333,0.222,0.556
693,24,US,Anders Lee,F,5,3,2,5,2,0,2,0,,0.6,0.4,1
694,20,US,Patrick Sieloff,D,48,2,3,5,78,-9,0,0,,0.042,0.063,0.104
695,21,US,Tyler Biggs,F,47,2,3,5,56,-6,0,0,,0.043,0.064,0.106
696,23,CA,Colin Campbell,F,44,2,3,5,29,7,0,0,,0.045,0.068,0.114
697,20,CA,Connor Crisp,F,39,2,3,5,102,-2,0,0,,0.051,0.077,0.128
698,30,US,Ryan Potulny,F,25,2,3,5,10,1,0,0,,0.08,0.12,0.2
699,25,CA,Brant Harris,F,15,2,3,5,0,0,0,0,,0.133,0.2,0.333
700,29,CA,Trevor Smith,F,8,2,3,5,12,1,1,0,,0.25,0.375,0.625
701,21,CA,Jimmy Oligny,D,53,1,4,5,46,-2,0,0,,0.019,0.075,0.094
702,24,US,Steve Spinell,D,52,1,4,5,59,2,0,0,,0.019,0.077,0.096
703,22,US,Charlie Dodero,D,36,1,4,5,72,7,0,0,,0.028,0.111,0.139
704,22,US,Jaycob Megna,D,32,1,4,5,4,-1,0,0,,0.031,0.125,0.156
705,22,CA,Kevin Sundher,F,31,1,4,5,12,-5,0,0,,0.032,0.129,0.161
706,26,US,Andrew Rowe,F,28,1,4,5,8,-8,0,0,,0.036,0.143,0.179
707,24,US,C.J. Ludwig,D,28,1,4,5,59,-5,0,0,,0.036,0.143,0.179
708,30,CA,Nick Tarnasky,F,26,1,4,5,36,0,0,0,,0.038,0.154,0.192
709,24,US,Bobby Shea,D,24,1,4,5,53,-1,0,0,,0.042,0.167,0.208
710,26,CA,Keith Seabrook,D,15,1,4,5,2,3,0,0,,0.067,0.267,0.333
711,29,CA,Steve Bernier,F,9,1,4,5,17,-1,0,0,,0.111,0.444,0.556
712,31,US,Mike McKenna,G,52,0,5,5,6,,0,0,0,0,0.096,0.096
713,23,CZ,Marek Mazanec,G,48,0,5,5,0,,0,0,0,0,0.104,0.104
714,18,US,Sonny Milano,F,10,0,5,5,0,-7,0,0,,0,0.5,0.5
715,21,US,Shayne Gostisbehere,D,5,0,5,5,0,-1,0,0,,0,1,1
716,18,CZ,Jakub Vrana,F,3,0,5,5,0,2,0,0,,0,1.667,1.667
717,23,US,Beau Bennett,F,2,0,5,5,0,4,0,0,,0,2.5,2.5
718,20,CA,Jayden Hart,F,11,4,0,4,7,-3,0,0,,0.364,0,0.364
719,27,US,Gary Steffes,F,9,4,0,4,0,-9,2,0,,0.444,0,0.444
720,23,SE,Petter Emanuelsson,F,6,4,0,4,0,1,0,0,,0.667,0,0.667
721,23,US,Kevin Lynch,F,53,3,1,4,20,-10,0,0,,0.057,0.019,0.075
722,25,CA,Akim Aliu,F,11,3,1,4,51,-6,0,0,,0.273,0.091,0.364
723,29,CA,Kyle Hagel,F,73,2,2,4,154,-13,0,0,,0.027,0.027,0.055
724,21,CA,Kevin Raine,D,53,2,2,4,57,6,0,0,,0.038,0.038,0.075
725,27,CA,Chris Bruton,F,52,2,2,4,124,-2,0,0,,0.038,0.038,0.077
726,21,CA,Carter Sandlak,F,44,2,2,4,69,-10,0,0,,0.045,0.045,0.091
727,21,CA,Guillaume Gelinas,D,37,2,2,4,22,-7,2,0,,0.054,0.054,0.108
728,25,US,Michael Sdao,D,33,2,2,4,89,-3,0,0,,0.061,0.061,0.121
729,27,US,Justin Mercier,F,16,2,2,4,8,-5,0,0,,0.125,0.125,0.25
730,22,CA,Troy Rutkowski,D,15,2,2,4,14,1,1,0,,0.133,0.133,0.267
731,23,SE,Christian Folin,D,13,2,2,4,4,-6,0,0,,0.154,0.154,0.308
732,18,CA,Brayden Point,F,9,2,2,4,2,-2,1,0,,0.222,0.222,0.444
733,22,CA,Nathan Beaulieu,D,8,2,2,4,9,-2,0,0,,0.25,0.25,0.5
734,22,US,Ty Loney,F,5,2,2,4,2,4,0,0,,0.4,0.4,0.8
735,33,CA,Rene Bourque,F,4,2,2,4,4,2,1,0,,0.5,0.5,1
736,32,CA,Brennan Evans,D,54,1,3,4,71,10,0,0,,0.019,0.056,0.074
737,23,CA,Daniel Maggio,D,48,1,3,4,215,-5,0,0,,0.021,0.063,0.083
738,20,CA,Alex Gudbranson,D,46,1,3,4,17,-6,0,0,,0.022,0.065,0.087
739,27,CA,Guillaume Lepine,D,38,1,3,4,107,-2,0,0,,0.026,0.079,0.105
740,25,CA,Jordan Hill,D,36,1,3,4,27,-15,0,0,,0.028,0.083,0.111
741,21,US,Ben Walker,F,36,1,3,4,16,-14,0,0,,0.028,0.083,0.111
742,22,CA,Gabriel Beaupre,D,35,1,3,4,23,3,0,0,,0.029,0.086,0.114
743,26,CA,Nathan Longpre,F,28,1,3,4,2,1,0,0,,0.036,0.107,0.143
744,20,AU,Nathan Walker,F,28,1,3,4,30,2,0,0,,0.036,0.107,0.143
745,23,US,Joe Faust,D,26,1,3,4,18,-4,0,0,,0.038,0.115,0.154
746,28,US,Matt Lashoff,D,25,1,3,4,39,1,0,0,,0.04,0.12,0.16
747,24,CA,Yann Sauve,D,25,1,3,4,14,-6,1,0,,0.04,0.12,0.16
748,24,CA,Marc Cantin,D,21,1,3,4,43,-5,0,0,,0.048,0.143,0.19
749,33,CA,Steve McCarthy,D,16,1,3,4,12,6,0,0,,0.063,0.188,0.25
750,22,CA,Brett Findlay,F,15,1,3,4,12,-5,0,0,,0.067,0.2,0.267
751,32,CA,Nathan Oystrick,D,12,1,3,4,4,-3,0,0,,0.083,0.25,0.333
752,26,SE,Greger Hanson,F,12,1,3,4,10,2,0,0,,0.083,0.25,0.333
753,20,SE,Linus Arnesson,D,11,1,3,4,6,3,0,0,,0.091,0.273,0.364
754,24,US,Robert Czarnik,F,10,1,3,4,4,5,0,0,,0.1,0.3,0.4
755,25,CA,Michael Pelech,F,10,1,3,4,21,4,0,0,,0.1,0.3,0.4
756,21,CA,Matthew Peca,F,8,1,3,4,0,-1,0,0,,0.125,0.375,0.5
757,18,CA,Robby Fabbri,F,3,1,3,4,2,0,0,0,,0.333,1,1.333
758,27,CA,David Schlemko,D,2,1,3,4,0,2,0,0,,0.5,1.5,2
759,21,SE,Rickard Rakell,F,2,1,3,4,0,3,0,0,,0.5,1.5,2
760,25,US,Thomas McCollum,G,37,0,4,4,0,,0,0,0,0,0.108,0.108
761,23,CA,Brett Ponich,D,33,0,4,4,105,-2,0,0,,0,0.121,0.121
762,22,SE,Mattias Bäckman,D,19,0,4,4,6,-4,0,0,,0,0.211,0.211
763,22,CA,Jeremie Blain,D,14,0,4,4,2,-2,0,0,,0,0.286,0.286
764,19,CA,Chris Bigras,D,7,0,4,4,2,2,0,0,,0,0.571,0.571
765,25,CA,Matthew Register,D,6,0,4,4,2,-1,0,0,,0,0.667,0.667
766,19,RU,Valeri Nichushkin,F,5,0,4,4,12,-6,0,0,,0,0.8,0.8
767,22,CA,Grayson Downing,F,5,0,4,4,4,-1,0,0,,0,0.8,0.8
768,23,CA,Jamie Wise,F,22,3,0,3,11,-3,0,0,,0.136,0,0.136
769,35,UA,Ruslan Fedotenko,F,13,3,0,3,6,-5,0,0,,0.231,0,0.231
770,26,US,Mario Lamoureux,F,5,3,0,3,2,-1,0,0,,0.6,0,0.6
771,29,CA,Nathan McIver,D,61,2,1,3,174,-10,0,0,,0.033,0.016,0.049
772,21,CA,Patrick Watling,F,29,2,1,3,12,2,0,0,,0.069,0.034,0.103
773,34,CA,Matt Carkner,D,19,2,1,3,38,2,0,0,,0.105,0.053,0.158
774,25,CA,Andrew Cherniwchan,F,12,2,1,3,6,-4,0,0,,0.167,0.083,0.25
775,22,US,Brandon McNally,F,11,2,1,3,8,-1,0,0,,0.182,0.091,0.273
776,22,US,Kyle Rau,F,7,2,1,3,0,-2,0,0,,0.286,0.143,0.429
777,19,CA,Kyle Platzer,F,4,2,1,3,0,2,0,0,,0.5,0.25,0.75
778,28,CA,Tyler Kennedy,F,3,2,1,3,0,2,0,0,,0.667,0.333,1
779,23,US,William Wrenn,D,31,1,2,3,25,-3,0,0,,0.032,0.065,0.097
780,20,CA,Matt Finn,D,28,1,2,3,24,-1,0,0,,0.036,0.071,0.107
781,28,CA,Mark Fraser,D,18,1,2,3,45,-1,0,0,,0.056,0.111,0.167
782,23,CA,Cam Reid,F,14,1,2,3,18,-2,0,0,,0.071,0.143,0.214
783,22,CA,Sahir Gill,F,13,1,2,3,0,0,0,0,,0.077,0.154,0.231
784,23,CA,Dylan Olsen,D,12,1,2,3,22,-2,0,0,,0.083,0.167,0.25
785,26,US,Eric Baier,D,12,1,2,3,4,-3,0,0,,0.083,0.167,0.25
786,26,CA,Ryan White,F,11,1,2,3,39,-3,0,1,,0.091,0.182,0.273
787,26,CA,Matthew Pistilli,F,10,1,2,3,4,-7,1,0,,0.1,0.2,0.3
788,23,CA,Josh McFadden,D,8,1,2,3,7,3,0,0,,0.125,0.25,0.375
789,22,CA,Riley Brace,F,6,1,2,3,0,0,0,0,,0.167,0.333,0.5
790,26,US,Jamie McBain,D,5,1,2,3,2,2,1,0,,0.2,0.4,0.6
791,20,CA,Danick Martel,F,5,1,2,3,4,1,0,0,,0.2,0.4,0.6
792,19,CA,Jonathan Drouin,F,2,1,2,3,0,4,0,0,,0.5,1,1.5
793,27,US,Joe Finley,F,54,0,3,3,132,-6,0,0,,0,0.056,0.056
794,32,US,Jared Nightingale,D,42,0,3,3,49,3,0,0,,0,0.071,0.071
795,27,CA,Mark Louis,D,41,0,3,3,95,5,0,0,,0,0.073,0.073
796,21,CA,David Broll,F,41,0,3,3,119,-11,0,0,,0,0.073,0.073
797,22,CA,Taylor Peters,F,39,0,3,3,9,-4,0,0,,0,0.077,0.077
798,25,CA,John Negrin,D,35,0,3,3,12,6,0,0,,0,0.086,0.086
799,29,CA,Jimmy Bonneau,F,30,0,3,3,80,-6,0,0,,0,0.1,0.1
800,25,US,Mike Keenan,D,26,0,3,3,17,-3,0,0,,0,0.115,0.115
801,20,CA,Dillon Fournier,D,21,0,3,3,16,1,0,0,,0,0.143,0.143
802,25,CA,Denver Manderson,F,20,0,3,3,4,3,0,0,,0,0.15,0.15
803,20,SE,Ludvig Byström,D,12,0,3,3,4,3,0,0,,0,0.25,0.25
804,23,US,Trevor Van Riemsdyk,D,8,0,3,3,0,2,0,0,,0,0.375,0.375
805,18,CZ,Pavel Jenys,F,8,0,3,3,0,0,0,0,,0,0.375,0.375
806,24,US,Zach Palmquist,D,8,0,3,3,4,-2,0,0,,0,0.375,0.375
807,20,SE,Alexander Wennberg,F,6,0,3,3,12,4,0,0,,0,0.5,0.5
808,23,RU,Dmitry Orlov,D,3,0,3,3,4,-3,0,0,,0,1,1
809,19,CA,Sam Reinhart,F,3,0,3,3,0,0,0,0,,0,1,1
810,19,CA,Jason Dickinson,F,2,0,3,3,0,2,0,0,,0,1.5,1.5
811,20,CA,Justin Kea,F,26,2,0,2,56,-6,0,0,,0.077,0,0.077
812,25,CA,Luke Gazdic,F,5,2,0,2,7,-1,0,0,,0.4,0,0.4
813,31,CA,Stephen Weiss,F,3,2,0,2,0,0,1,0,,0.667,0,0.667
814,27,US,Chris Vande Velde,F,1,2,0,2,0,0,2,0,,2,0,2
815,30,US,Cam Janssen,F,34,1,1,2,81,2,0,0,,0.029,0.029,0.059
816,20,US,Ben Johnson,F,28,1,1,2,8,-4,0,1,,0.036,0.036,0.071
817,23,CA,Curt Gogol,F,25,1,1,2,123,-7,1,0,,0.04,0.04,0.08
818,20,CA,Steven Hodges,F,23,1,1,2,4,-4,0,0,,0.043,0.043,0.087
819,21,US,Cole Bardreau,F,15,1,1,2,2,-3,0,0,,0.067,0.067,0.133
820,31,US,Peter Harrold,D,13,1,1,2,10,3,1,0,,0.077,0.077,0.154
821,26,US,Alden Hirschfeld,F,12,1,1,2,10,-1,0,0,,0.083,0.083,0.167
822,23,BY,Kirill Gotovets,D,12,1,1,2,8,2,0,0,,0.083,0.083,0.167
823,25,CA,Zack Torquato,F,12,1,1,2,15,1,0,0,,0.083,0.083,0.167
824,25,US,Brad Richard,D,12,1,1,2,0,-2,0,0,,0.083,0.083,0.167
825,21,US,Colin Jacobs,F,9,1,1,2,19,-2,0,0,,0.111,0.111,0.222
826,24,US,Bryce Aneloski,D,7,1,1,2,2,0,0,0,,0.143,0.143,0.286
827,25,CA,Matt Tassone,F,6,1,1,2,11,-2,0,0,,0.167,0.167,0.333
828,25,CA,Chris Terry,F,5,1,1,2,4,-2,0,0,,0.2,0.2,0.4
829,20,US,Frank Vatrano,F,5,1,1,2,0,-1,1,0,,0.2,0.2,0.4
830,22,CA,Joey LaLeggia,D,5,1,1,2,2,-4,0,0,,0.2,0.2,0.4
831,18,FI,Kasperi Kapanen,F,4,1,1,2,0,-1,0,0,,0.25,0.25,0.5
832,26,CA,Zack Smith,F,2,1,1,2,2,1,0,0,,0.5,0.5,1
833,21,US,Travis Boyd,F,2,1,1,2,0,-2,1,0,,0.5,0.5,1
834,18,US,Christian Dvorak,F,2,1,1,2,4,2,0,0,,0.5,0.5,1
835,21,CA,Laurent Brossoit,G,53,0,2,2,0,,0,0,0,0,0.038,0.038
836,20,CA,Jonathan Diaby,D,52,0,2,2,94,4,0,0,,0,0.038,0.038
837,22,CA,Calvin Pickard,G,50,0,2,2,4,,0,0,0,0,0.04,0.04
838,33,CA,Mike Leighton,G,42,0,2,2,2,,0,0,0,0,0.048,0.048
839,24,SE,Joacim Eriksson,G,41,0,2,2,4,,0,0,0,0,0.049,0.049
840,21,CA,Derek Mathers,F,40,0,2,2,147,-3,0,0,,0,0.05,0.05
841,27,CA,Brandon MacLean,F,40,0,2,2,10,-6,0,0,,0,0.05,0.05
842,27,CA,Matt Pelech,D,39,0,2,2,80,-5,0,0,,0,0.051,0.051
843,25,US,Jeremy Smith,G,39,0,2,2,6,,0,0,0,0,0.051,0.051
844,23,CA,Jamie Devane,F,39,0,2,2,62,-4,0,0,,0,0.051,0.051
845,23,SE,Magnus Hellberg,G,38,0,2,2,17,,0,0,0,0,0.053,0.053
846,30,CA,Ben Eager,F,26,0,2,2,86,-7,0,0,,0,0.077,0.077
847,27,CA,Ryan Parent,D,22,0,2,2,16,1,0,0,,0,0.091,0.091
848,26,US,Chris Summers,D,21,0,2,2,23,-2,0,0,,0,0.095,0.095
849,22,CA,Patrick Holland,F,21,0,2,2,6,-1,0,0,,0,0.095,0.095
850,25,US,Nick Petrecki,D,19,0,2,2,56,-1,0,0,,0,0.105,0.105
851,28,US,Nick Tuzzolino,D,14,0,2,2,27,3,0,0,,0,0.143,0.143
852,24,CA,Ian Schultz,F,14,0,2,2,23,-2,0,0,,0,0.143,0.143
853,24,US,Nick Jones,D,14,0,2,2,2,4,0,0,,0,0.143,0.143
854,22,SK,Michal Cajkovsky,D,13,0,2,2,31,-1,0,0,,0,0.154,0.154
855,35,CA,Scott Ford,D,12,0,2,2,14,-4,0,0,,0,0.167,0.167
856,24,US,Kyle Jean,F,12,0,2,2,6,1,0,0,,0,0.167,0.167
857,23,US,Caleb Herbert,F,12,0,2,2,4,3,0,0,,0,0.167,0.167
858,26,DE,Korbinian Holzer,D,9,0,2,2,10,-1,0,0,,0,0.222,0.222
859,22,SE,Patrik Nemeth,D,8,0,2,2,6,-3,0,0,,0,0.25,0.25
860,27,US,Mike Little,D,7,0,2,2,2,-1,0,0,,0,0.286,0.286
861,21,SE,Joakim Ryan,D,7,0,2,2,2,-4,0,0,,0,0.286,0.286
862,25,HU,Gergo Nagy,F,6,0,2,2,2,2,0,0,,0,0.333,0.333
863,24,CA,Stephan Vigier,F,6,0,2,2,4,-2,0,0,,0,0.333,0.333
864,23,LV,Ralfs Freibergs,D,5,0,2,2,2,-1,0,0,,0,0.4,0.4
865,28,CA,David MacDonald,D,5,0,2,2,9,0,0,0,,0,0.4,0.4
866,20,US,Vince Hinostroza,F,5,0,2,2,0,-2,0,0,,0,0.4,0.4
867,20,CA,Michael Matheson,D,5,0,2,2,8,1,0,0,,0,0.4,0.4
868,36,CZ,Tomáš Kaberle,D,2,0,2,2,0,-3,0,0,,0,1,1
869,21,CZ,Tomas Hertl,F,2,0,2,2,0,1,0,0,,0,1,1
870,22,SE,Adam Larsson,D,1,0,2,2,0,1,0,0,,0,2,2
871,35,CA,Trevor Gillies,F,20,1,0,1,45,-5,0,0,,0.05,0,0.05
872,27,US,Joel Rechlicz,F,20,1,0,1,60,-5,0,0,,0.05,0,0.05
873,22,CA,Mathieu Coderre-Gagnon,F,20,1,0,1,65,3,0,0,,0.05,0,0.05
874,23,CA,Chase Schaber,F,13,1,0,1,2,-1,0,0,,0.077,0,0.077
875,27,US,Tommy Sestito,F,10,1,0,1,20,-2,0,0,,0.1,0,0.1
876,24,US,Eric Robinson,F,10,1,0,1,2,-6,0,0,,0.1,0,0.1
877,25,NL,Mike Dalhuisen,D,8,1,0,1,23,0,0,0,,0.125,0,0.125
878,23,CA,David Pacan,F,8,1,0,1,2,-7,0,0,,0.125,0,0.125
879,23,RU,Maxim Kitsyn,F,7,1,0,1,0,-2,0,0,,0.143,0,0.143
880,23,US,Matthew Zay,F,7,1,0,1,7,-3,0,0,,0.143,0,0.143
881,32,CZ,Peter Sivak,F,6,1,0,1,2,1,1,0,,0.167,0,0.167
882,24,US,Derek Docken,D,6,1,0,1,0,-2,0,0,,0.167,0,0.167
883,22,US,Colin Markison,F,6,1,0,1,0,1,0,0,,0.167,0,0.167
884,27,CH,Reto Berra,G,5,1,0,1,0,,0,0,0,0.2,0,0.2
885,21,RU,Artyom Sergeyev,D,5,1,0,1,7,0,0,0,,0.2,0,0.2
886,23,US,Chris McCarthy,F,5,1,0,1,0,-3,0,0,,0.2,0,0.2
887,29,US,David Marshall,F,4,1,0,1,2,0,0,0,,0.25,0,0.25
888,24,SE,Alexander Fallstrom,F,4,1,0,1,4,1,0,0,,0.25,0,0.25
889,23,US,Derek DeBlois,F,4,1,0,1,0,1,0,0,,0.25,0,0.25
890,24,US,Andrew Ammon,F,4,1,0,1,0,-1,0,0,,0.25,0,0.25
891,19,CA,Laurent Dauphin,F,4,1,0,1,2,0,0,0,,0.25,0,0.25
892,25,US,Wayne Simpson,F,4,1,0,1,0,-2,1,0,,0.25,0,0.25
893,21,CA,Ben Hutton,D,4,1,0,1,2,1,0,0,,0.25,0,0.25
894,39,CA,David Ling,F,3,1,0,1,2,-2,0,0,,0.333,0,0.333
895,23,US,Jeremy Morin,F,3,1,0,1,2,-1,1,0,,0.333,0,0.333
