@relation QueryResult

@attribute id numeric
@attribute PlayerName {'Mark Streit','Tim Brent','Chris Campoli','Masi Marjamaki','Clayton Stoner','Triston Grant','Danny Syvret','Alex Ovechkin','Evgeni Malkin','Cam Barker','Andrew Ladd','Blake Wheeler','Rostislav Olesz','Alexandre Picard','Ladislav Smid','Boris Valabik','Lauri Tukonen','Drew Stafford','Alexander Radulov','Petteri Nokelainen','Kyle Chipchura','Lauri Korpikoski','Travis Zajac','Wojtek Wolski','Lukas Kaspar','Andrej Meszaros','Kris Chucko','Rob Schremp','Jeff Schultz','Mark Fistric','Mike Green','Dave Bolland','Chris Bourque','Grant Lewis','Bryan Bickell','Michael Funk','Adam Pineault','Blake Comeau','Dane Byers','Enver Lisin','Raymond Sawada','David Booth','Victor Oreskovich','Nicklas Grossmann','Brandon Dubinsky','Alex Goligoski','David Krejci','Martins Karsums','Sami Lepisto','Nick Johnson','Adam Berti','Casey Borer','Brandon Prust','Andrej Sekera','Scott Lehman','Peter Olvecky','Peter Regin','Alexander Edler','Johan Franzen','Dustin Boyd','Tyler Kennedy','JT Wyman','Mike Lundin','Brett Carson','Ryan Jones','Liam Reddox','Wes O\'Neill','Kevin Porter','Alexander Nikulin','David Laliberte','Torrey Mitchell','Ryan Callahan','Kris Versteeg','Nikita Nikitin','Jake Dowell','Bryan Young','Janne Niskala','Steve Regier','Mikhail Grabovski','Steven Zalewski','Roman Wick','Mike Brown','Ben Walter','Adam Pardy','Scott Parse','Patrick Kaleta','Mike Santorelli','Roman Polak','Derek Peltier','Robbie Earl','Petri Kontiola','Andrew Gordon','Chad Kolarik','Mike Vernace','Mark Mancari','Troy Brouwer','Pierre-Luc Letourneau-Leblond','Tyler Eckford','Matt Hunwick','Brandon Yip','Aaron Gagnon','Mike Card','Gregory Stewart','Travis Morin','Daniel Winnik','Jakub Petruzalek','Janne Pesonen','Grant Clitsome','Kyle Wilson','Adam Cracknell','Jannik Hansen','Olivier Magnan','Mike Blunden','Mason Raymond','Mattias Ritola','Paul Stastny','Guillaume Latendresse','Dustin Kohn','Sidney Crosby','Bobby Ryan','Jack Johnson','Benoit Pouliot','Gilbert Brule','Jack Skille','Devin Setoguchi','Brian Lee','Luc Bourdon','Anze Kopitar','Marc Staal','Ryan O\'Marra','Martin Hanzal','Ryan Parent','Jakub Kindl','Kenndal McArdle','Matt Lashoff','Niclas Bergfors','T.J. Oshie','Andrew Cogliano','Matt Pelech','Joe Finley','Matt Niskanen','Steve Downie','Vladimir Mihalik','Brendan Mikkelson','James Neal','Ryan Stoa','Marc-Edouard Vlasic','Taylor Chorney','Scott Jackson','Petr Kalus','Michael Sauer','Justin Abdelkader','Adam McQuaid','Marc-Andre Cliche','Matt Kassian','Kris Letang','Brodie Dupont','Kris Russell','Evan Brophey','Rich Clune','Keith Yandle','Radek Smolenak','Perttu Lindgren','Teemu Laakso','Cody Franson','Vladimir Sobotka','Phil Oreskovic','Mikko Lehtonen','Mark Fraser','Marc-Andre Gragnani','T.J. Hensick','Oskars Bartulis','Cody Bass','Chris Butler','Chris VandeVelde','Ilya Zubov','Patrick Davis','Jonathan Sigalet','Jared Boll','Blair Jones','Tom Pyatt','Niklas Hjalmarsson','Jordan Lavallee-Smotherman','Ray Macias','Darren Helm','Brian Salcido','Nathan Gerbe','Tom Wandell','Derek Joslin','Cal O\'Reilly','Mark Fayne','Ryan Reaves','Matt Watkins','Justin Mercier','Nick Drazenovic','Brett Sutter','Tim Kennedy','Kris Fredheim','Andrey Zubarev','Matt D\'Agostini','Joe Vitale','Sergei Kostitsyn','Colin Greening','Mario Bliznak','Ryan Russell','Anton Stralman','Kyle Cumiskey','Chad Rau','Patric Hornqvist','Bryan Little','Michael Caruso','Brad Marchand','Nick Foligno','Mike Weber','Derek Dorsett','Kevin Quick','Mathieu Carle','Jon Matsumoto','Erik Johnson','Kyle Okposo','Trevor Lewis','Rhett Rakhshani','Arturs Kulda','Leo Komarov','Jamie McGinn','Ryan White','Eric Gryba','Milan Lucic','Jiri Tlusty','Kaspars Daugavins','Chris Stewart','Sergei Shirokov','Tomas Kana','Matt Beleskey','Ben Maxwell','Petteri Wirtanen','Oskar Osala','Ty Wishart','Cal Clutterbuck','Jeff Petry','Jonas Junland','David McIntyre','Claude Giroux','Jesse Joensuu','Theo Peckham','Peter Mueller','Jordan Staal','Patrik Berglund','James Sheppard','Viktor Stalberg','Carl Sneep','Tom Sestito','Derick Brassard','Michael Grabner','Phil Kessel','Andrew Bodnarchuk','Cory Emmerton','Korbinian Holzer','John McCarthy','Nicklas Backstrom','Michael Frolik','Brian Strait','Andreas Nodl','Jan Mursak','Jamie McBain','Artem Anisimov','Shawn Matthias','Nikolay Kulemin','Matthew Corrente','Ivan Vishnevskiy','Andrew MacDonald','Erik Condra','Chris Summers','Vladimir Zharkov','Benn Ferriero','Jonathan Toews','Alexander Vasyunov','Blake Geoffrion','Bobby Sanguinetti','Shane Sims','Jonathan Rheault','Mathieu Perreault'}
@attribute DraftAge_norm numeric
@attribute country_group {EURO,CAN,USA}
@attribute Height_norm numeric
@attribute Weight_norm numeric
@attribute Position {D,C,L,R}
@attribute DraftYear numeric
@attribute Overall numeric
@attribute CSS_rank_norm numeric
@attribute rs_GP_norm numeric
@attribute rs_G_norm numeric
@attribute rs_A_norm numeric
@attribute rs_P_norm numeric
@attribute rs_PIM_norm numeric
@attribute rs_PlusMinus_norm numeric
@attribute po_GP_norm numeric
@attribute po_G_norm numeric
@attribute po_A_norm numeric
@attribute po_P_norm numeric
@attribute po_PIM_norm numeric
@attribute po_PlusMinus_norm numeric
@attribute sum_7yr_GP numeric
@attribute sum_7yr_TOI numeric
@attribute GP_greater_than_0 {yes}

@data
8471817,'Ryan Reaves',0,CAN,0.5625,0.70297,R,2005,156,0.915323,0.64,0.089744,0.081818,0.085106,0.268707,0.311927,0.793103,0.090909,0.133333,0.130435,0.632353,0.310345,88,581,yes
8471821,'Matt Watkins',0.111111,CAN,0.375,0.267327,R,2005,160,0.548387,0.6,0.461538,0.345455,0.393617,0.180272,0.357798,0,0,0,0,0,0.310345,1,7,yes
8471829,'Justin Mercier',0,USA,0.4375,0.356436,C,2005,168,0.455645,0.48,0.064103,0.1,0.085106,0.316327,0.357798,0,0,0,0,0,0.310345,9,65,yes
8471832,'Nick Drazenovic',0,CAN,0.5,0.376238,C,2005,171,0.112903,0.72,0.230769,0.345455,0.297872,0.081633,0.348624,0,0,0,0,0,0.310345,3,27,yes
8471840,'Brett Sutter',0,CAN,0.5,0.455446,L,2005,179,1,0.7,0.102564,0.1,0.101064,0.238095,0.357798,0.551724,0.045455,0.066667,0.065217,0.235294,0.310345,34,288,yes
8471842,'Tim Kennedy',0.111111,USA,0.375,0.207921,L,2005,181,0.649194,0.54,0.384615,0.281818,0.324468,0.380952,0.59633,0.448276,0.272727,0.366667,0.369565,0.264706,0.482759,112,1384,yes
8471846,'Kris Fredheim',0,CAN,0.625,0.158416,D,2005,185,0.629032,0.5,0.025641,0.136364,0.090426,0.095238,0.357798,0,0,0,0,0,0.310345,3,36,yes
8471848,'Andrey Zubarev',0,EURO,0.5625,0.554455,D,2005,187,0.03629,0.39,0.038462,0.045455,0.042553,0.136054,0.357798,0,0,0,0,0,0.310345,4,80,yes
8471851,'Matt D\'Agostini',0.111111,CAN,0.5,0.435644,R,2005,190,0.254032,0.59,0.307692,0.2,0.244681,0.098639,0.357798,0.137931,0,0.066667,0.043478,0.117647,0.241379,238,3160,yes
8471856,'Joe Vitale',0.222222,USA,0.4375,0.50495,C,2005,195,?,0.53,0.141026,0.181818,0.164894,0.210884,0.321101,0,0,0,0,0,0.310345,77,854,yes
8471859,'Sergei Kostitsyn',0,EURO,0.5,0.415842,L,2005,200,?,0.4,0.051282,0.090909,0.074468,0.081633,0.357798,0.137931,0.090909,0,0.043478,0.176471,0.310345,307,4606,yes
8471862,'Colin Greening',0.111111,CAN,0.625,0.554455,C,2005,204,0.431452,0.35,0.307692,0.2,0.244681,0.081633,0.357798,0,0,0,0,0,0.310345,106,1640,yes
8471863,'Mario Bliznak',0,EURO,0.5,0.306931,C,2005,205,?,0.69,0.346154,0.227273,0.276596,0.329932,0.357798,0,0,0,0,0,0.310345,6,43,yes
8471868,'Ryan Russell',0,CAN,0.375,0.237624,L,2005,211,0.955645,0.66,0.410256,0.190909,0.281915,0.061224,0.605505,0.551724,0.272727,0.233333,0.282609,0.176471,0.310345,41,478,yes
8471873,'Anton Stralman',0.111111,EURO,0.4375,0.356436,D,2005,216,?,0.5,0.128205,0.1,0.111702,0.136054,0.357798,0,0,0,0,0,0.310345,265,4638,yes
8471879,'Kyle Cumiskey',0.111111,CAN,0.4375,0.257426,D,2005,222,?,0.72,0.051282,0.327273,0.212766,0.159864,0.394495,0.931034,0,0.466667,0.304348,0.205882,0.310345,132,2193,yes
8471885,'Chad Rau',0,USA,0.4375,0.435644,C,2005,228,0.725806,0.63,0.410256,0.363636,0.382979,0.108844,0.266055,0,0,0,0,0,0.310345,9,98,yes
8471887,'Patric Hornqvist',0,EURO,0.4375,0.346535,R,2005,230,?,0.33,0.192308,0.109091,0.143617,0.129252,0.357798,0,0,0,0,0,0.310345,263,3980,yes
8473412,'Bryan Little',0.111111,CAN,0.5,0.366337,C,2006,12,0.024194,0.64,0.538462,0.609091,0.579787,0.336735,0.59633,0.482759,0.363636,0.5,0.5,0.279412,0.551724,404,7177,yes
8473416,'Michael Caruso',0,CAN,0.625,0.366337,D,2006,103,0.217742,0.66,0.012821,0.136364,0.085106,0.289116,0.550459,0.517241,0.045455,0.066667,0.065217,0.352941,0.655172,2,16,yes
8473419,'Brad Marchand',0,CAN,0.3125,0.267327,L,2006,71,0.318548,0.68,0.371795,0.336364,0.351064,0.282313,0.724771,0.862069,0.318182,0.533333,0.5,0.529412,0.689655,218,3418,yes
8473422,'Nick Foligno',0.111111,USA,0.5,0.50495,L,2006,28,0.072581,0.65,0.307692,0.418182,0.37234,0.496599,0.53211,0.344828,0.045455,0.1,0.086957,0.411765,0.310345,396,5610,yes
8473426,'Mike Weber',0.111111,USA,0.625,0.623762,D,2006,57,0.133065,0.68,0.064103,0.190909,0.138298,0.615646,0.513761,0.241379,0,0,0,0.176471,0.206897,174,3063,yes
8473432,'Derek Dorsett',0.222222,CAN,0.5,0.376238,R,2006,189,0.5,0.68,0.320513,0.209091,0.255319,0.94898,0.486239,0.448276,0.363636,0.133333,0.26087,0.779412,0.310345,280,3535,yes
8473433,'Kevin Quick',0,USA,0.5,0.267327,D,2006,78,0.370968,0.28,0.038462,0.181818,0.12234,0.020408,0.357798,0,0,0,0,0,0.310345,6,80,yes
8473438,'Mathieu Carle',0.111111,CAN,0.5,0.485149,D,2006,53,0.205645,0.67,0.230769,0.463636,0.367021,0.414966,0.541284,0.586207,0.045455,0.466667,0.326087,0.426471,0.310345,3,43,yes
8473444,'Jon Matsumoto',0.222222,CAN,0.5,0.306931,C,2006,79,0.467742,0.36,0.25641,0.254545,0.255319,0.146259,0.357798,0,0,0,0,0,0.310345,14,97,yes
8473446,'Erik Johnson',0,USA,0.75,0.70297,D,2006,1,0,0.53,0.25641,0.354545,0.31383,0.391156,0.357798,0,0,0,0,0,0.310345,329,6869,yes
8473449,'Kyle Okposo',0,USA,0.5,0.633663,R,2006,7,0.040323,0.5,0.346154,0.281818,0.308511,0.190476,0.614679,0.37931,0.227273,0.366667,0.347826,0.117647,0.724138,319,5753,yes
8473453,'Trevor Lewis',0.111111,USA,0.5625,0.465347,C,2006,17,0.116935,0.56,0.448718,0.363636,0.398936,0.234694,0.587156,0.37931,0.136364,0.433333,0.347826,0.235294,0.62069,203,2626,yes
8473456,'Rhett Rakhshani',0,USA,0.375,0.277228,R,2006,100,0.221774,0.65,0.371795,0.236364,0.292553,0.234694,0.357798,0,0,0,0,0,0.310345,7,84,yes
8473459,'Arturs Kulda',0,EURO,0.625,0.60396,D,2006,200,?,0.44,0.064103,0.109091,0.090426,0,0.357798,0,0,0,0,0,0.310345,15,168,yes
8473463,'Leo Komarov',0.111111,EURO,0.4375,0.554455,C,2006,180,0.133065,0.59,0.102564,0.109091,0.106383,0.57483,0.357798,0.551724,0.136364,0.133333,0.152174,0.470588,0.310345,42,585,yes
8473465,'Jamie McGinn',0,CAN,0.5625,0.50495,L,2006,36,0.165323,0.72,0.358974,0.290909,0.319149,0.418367,0.256881,0.206897,0.090909,0.066667,0.086957,0.058824,0.206897,268,3329,yes
8473466,'Ryan White',0,CAN,0.5,0.455446,C,2006,66,0.104839,0.72,0.25641,0.3,0.281915,0.411565,0.449541,0.448276,0.136364,0.133333,0.152174,0.264706,0.103448,89,953,yes
8473468,'Eric Gryba',0,CAN,0.75,0.70297,D,2006,68,0.262097,0.56,0.038462,0.109091,0.079787,0.697279,0.477064,0.103448,0.045455,0.033333,0.043478,0.397059,0.137931,33,669,yes
8473473,'Milan Lucic',0,CAN,0.6875,0.811881,L,2006,50,0.229839,0.62,0.115385,0.090909,0.101064,0.506803,0.394495,0.793103,0.136364,0.133333,0.152174,0.823529,0.551724,405,6190,yes
8473482,'Jiri Tlusty',0,EURO,0.5,0.50495,L,2006,13,0.008065,0.5,0.141026,0.045455,0.085106,0.180272,0.357798,0.206897,0.318182,0.2,0.282609,0.088235,0.310345,276,3675,yes
8473484,'Kaspars Daugavins',0,EURO,0.5,0.584158,L,2006,91,?,0.45,0.102564,0.154545,0.132979,0.108844,0.357798,0,0,0,0,0,0.310345,91,1019,yes
8473485,'Chris Stewart',0.111111,CAN,0.625,0.841584,R,2006,18,0.028226,0.62,0.474359,0.454545,0.462766,0.401361,0.53211,0.206897,0.090909,0,0.043478,0.191176,0.137931,319,5000,yes
8473488,'Sergei Shirokov',0.222222,EURO,0.375,0.405941,L,2006,163,0.294355,0.39,0.089744,0.063636,0.074468,0.088435,0.357798,0.137931,0,0,0,0,0.310345,8,98,yes
8473491,'Tomas Kana',0.111111,EURO,0.5,0.49505,C,2006,31,0.016129,0.05,0.051282,0.027273,0.037234,0.054422,0.357798,0.206897,0,0.033333,0.021739,0.029412,0.310345,6,52,yes
8473492,'Matt Beleskey',0,CAN,0.5,0.485149,L,2006,112,0.181452,0.68,0.25641,0.190909,0.218085,0.530612,0.357798,0.206897,0.045455,0.066667,0.065217,0.147059,0.413793,209,2537,yes
8473493,'Ben Maxwell',0,CAN,0.5625,0.405941,C,2006,49,0.173387,0.76,0.384615,0.336364,0.356383,0.210884,0.513761,0.206897,0.136364,0.166667,0.173913,0,0.344828,47,428,yes
8473494,'Petteri Wirtanen',0.222222,EURO,0.5625,0.524752,C,2006,172,?,0.55,0.179487,0.045455,0.101064,0.102041,0.357798,0.448276,0.045455,0,0.021739,0.176471,0.310345,3,13,yes
8473496,'Oskar Osala',0.111111,EURO,0.75,0.643564,L,2006,97,0.21371,0.68,0.217949,0.236364,0.228723,0.292517,0.357798,0,0,0,0,0,0.310345,3,24,yes
8473501,'Ty Wishart',0,CAN,0.75,0.70297,D,2006,16,0.080645,0.77,0.064103,0.290909,0.196809,0.278912,0.46789,0.172414,0,0,0,0.058824,0.206897,26,404,yes
8473504,'Cal Clutterbuck',0.111111,CAN,0.4375,0.633663,R,2006,72,0.092742,0.66,0.448718,0.3,0.361702,0.472789,0.201835,0,0,0,0,0,0.310345,346,5074,yes
8473507,'Jeff Petry',0.111111,USA,0.6875,0.49505,D,2006,45,0.141129,0.81,0.102564,0.318182,0.228723,0.312925,0.412844,0.37931,0.090909,0.166667,0.152174,0.117647,0.586207,156,3352,yes
8473510,'Jonas Junland',0.111111,EURO,0.625,0.455446,D,2006,64,0.141129,0.37,0.282051,0.209091,0.239362,0.156463,0.357798,0,0,0,0,0,0.310345,4,64,yes
8473511,'David McIntyre',0.111111,CAN,0.5,0.356436,C,2006,138,0.350806,0.46,0.538462,0.454545,0.489362,0.486395,0.357798,0.37931,0.181818,0.266667,0.26087,0.617647,0.310345,7,76,yes
8473512,'Claude Giroux',0,CAN,0.4375,0.306931,C,2006,22,0.149194,0.69,0.5,0.581818,0.547872,0.217687,0.633028,0.586207,0.227273,0.5,0.434783,0.352941,0.206897,333,6279,yes
8473514,'Jesse Joensuu',0.111111,EURO,0.75,0.584158,L,2006,60,0.068548,0.51,0.051282,0.072727,0.06383,0.193878,0.357798,0.482759,0,0.066667,0.043478,0.176471,0.310345,67,765,yes
8473525,'Theo Peckham',0.111111,CAN,0.625,0.910891,D,2006,75,0.258065,0.67,0.076923,0.081818,0.079787,0.802721,0.256881,0.37931,0.045455,0.2,0.152174,0.470588,0.206897,160,2729,yes
8473526,'Peter Mueller',0,USA,0.625,0.49505,C,2006,8,0.020161,0.52,0.333333,0.290909,0.308511,0.14966,0.394495,0.517241,0.318182,0.2,0.282609,0.147059,0.448276,297,4687,yes
8473533,'Jordan Staal',0,CAN,0.75,0.653465,C,2006,2,0.004032,0.68,0.358974,0.363636,0.361702,0.234694,0.504587,0.793103,0.454545,0.233333,0.369565,0.323529,0.551724,479,9028,yes
8473534,'Patrik Berglund',0,EURO,0.75,0.683168,C,2006,25,0.028226,0.48,0.25641,0.118182,0.175532,0.142857,0.357798,0,0,0,0,0,0.310345,358,5748,yes
8473536,'James Sheppard',0,CAN,0.5625,0.60396,C,2006,9,0.032258,0.66,0.384615,0.490909,0.446809,0.265306,0.385321,0.310345,0.090909,0.166667,0.152174,0.176471,0.344828,256,3213,yes
8473537,'Viktor Stalberg',0.222222,EURO,0.6875,0.544554,L,2006,161,?,0.41,0.346154,0.236364,0.281915,0.302721,0.357798,0.241379,0.272727,0.166667,0.23913,0.088235,0.310345,243,3181,yes
8473539,'Carl Sneep',0.111111,USA,0.75,0.554455,D,2006,32,0.100806,0.39,0.192308,0.236364,0.218085,0.146259,0.385321,0.310345,0,0.033333,0.021739,0.088235,0.310345,1,16,yes
8473542,'Tom Sestito',0.111111,USA,0.8125,0.732673,L,2006,85,0.447581,0.57,0.128205,0.090909,0.106383,0.598639,0.357798,0.448276,0.227273,0.066667,0.152174,0.426471,0.310345,57,397,yes
8473544,'Derick Brassard',0.111111,CAN,0.5625,0.49505,C,2006,6,0.012097,0.58,0.564103,0.654545,0.617021,0.312925,0.53211,0.241379,0.227273,0.133333,0.195652,0.147059,0.275862,322,5027,yes
8473546,'Michael Grabner',0.111111,EURO,0.5625,0.306931,R,2006,14,0.056452,0.67,0.461538,0.127273,0.265957,0.095238,0.357798,0,0,0,0,0,0.310345,219,3300,yes
8473548,'Phil Kessel',0.111111,USA,0.5,0.475248,R,2006,5,0.016129,0.46,0.24359,0.309091,0.281915,0.102041,0.357798,0,0,0,0,0,0.310345,504,8962,yes
8473550,'Andrew Bodnarchuk',0,CAN,0.4375,0.405941,D,2006,128,0.28629,0.68,0.076923,0.154545,0.12234,0.462585,0.458716,0.37931,0,0.066667,0.043478,0.323529,0.172414,5,37,yes
8473558,'Cory Emmerton',0,CAN,0.5,0.366337,C,2006,41,0.03629,0.73,0.346154,0.590909,0.489362,0.115646,0.697248,0.206897,0.090909,0,0.043478,0.088235,0.172414,121,1110,yes
8473560,'Korbinian Holzer',0,EURO,0.6875,0.60396,D,2006,111,?,0.48,0.051282,0.036364,0.042553,0.340136,0.357798,0,0,0,0,0,0.310345,24,433,yes
8473562,'John McCarthy',0.222222,USA,0.5625,0.405941,C,2006,202,?,0.33,0.025641,0.018182,0.021277,0.040816,0.357798,0,0,0,0,0,0.310345,51,453,yes
8473563,'Nicklas Backstrom',0.111111,EURO,0.5625,0.584158,C,2006,4,0,0.5,0.128205,0.145455,0.138298,0.102041,0.357798,0.034483,0,0,0,0.029412,0.310345,413,8212,yes
8473564,'Michael Frolik',0,EURO,0.5625,0.39604,R,2006,10,0.004032,0.51,0.038462,0.081818,0.06383,0.108844,0.357798,0.206897,0.136364,0.3,0.26087,0.088235,0.310345,349,5222,yes
8473565,'Brian Strait',0,USA,0.5625,0.514851,D,2006,65,0.084677,0.61,0.025641,0.109091,0.074468,0.258503,0.357798,0,0,0,0,0,0.310345,31,483,yes
8473568,'Andreas Nodl',0.111111,EURO,0.5625,0.415842,R,2006,39,0.237903,0.58,0.371795,0.272727,0.31383,0.054422,0.477064,0.482759,0.272727,0.3,0.326087,0.088235,0.37931,183,2171,yes
8473569,'Jan Mursak',0,EURO,0.4375,0.356436,L,2006,182,0.084677,0.43,0.192308,0.136364,0.159574,0.108844,0.357798,0.172414,0,0.066667,0.043478,0.029412,0.310345,46,355,yes
8473571,'Jamie McBain',0,USA,0.5625,0.257426,D,2006,63,0.334677,0.61,0.141026,0.272727,0.218085,0.139456,0.357798,0,0,0,0,0,0.310345,206,4054,yes
8473573,'Artem Anisimov',0,EURO,0.75,0.435644,C,2006,54,0.020161,0.32,0.192308,0.109091,0.143617,0.095238,0.357798,0,0,0,0,0,0.310345,279,4186,yes
8473574,'Shawn Matthias',0,CAN,0.75,0.762376,L,2006,47,0.245968,0.74,0.179487,0.190909,0.18617,0.14966,0.275229,0.206897,0.136364,0,0.065217,0.029412,0.275862,253,3214,yes
8473579,'Nikolay Kulemin',0.222222,EURO,0.5625,0.70297,L,2006,44,0.096774,0.31,0.064103,0.063636,0.06383,0.027211,0.357798,0.37931,0.090909,0.133333,0.130435,0.088235,0.310345,351,5572,yes
8473580,'Matthew Corrente',0,CAN,0.5,0.50495,D,2006,30,0.137097,0.68,0.076923,0.218182,0.159574,0.680272,0.357798,0.137931,0.045455,0.033333,0.043478,0.117647,0.310345,34,405,yes
8473582,'Ivan Vishnevskiy',0,EURO,0.5,0.386139,D,2006,27,0.125,0.54,0.166667,0.318182,0.255319,0.193878,0.366972,0.172414,0.090909,0.033333,0.065217,0.029412,0.275862,5,92,yes
8473584,'Andrew MacDonald',0.222222,CAN,0.5625,0.49505,D,2006,160,0.939516,0.68,0.076923,0.363636,0.244681,0.210884,0.559633,0.896552,0.090909,0.4,0.304348,0.176471,0.62069,232,5241,yes
8473588,'Erik Condra',0.222222,USA,0.4375,0.336634,R,2006,211,?,0.36,0.076923,0.254545,0.180851,0.108844,0.357798,0,0,0,0,0,0.310345,155,2191,yes
8473589,'Chris Summers',0,USA,0.625,0.524752,D,2006,29,0.185484,0.65,0.089744,0.1,0.095745,0.414966,0.357798,0,0,0,0,0,0.310345,29,365,yes
8473592,'Vladimir Zharkov',0,EURO,0.5625,0.50495,R,2006,77,0.040323,0.52,0.217949,0.209091,0.212766,0.306122,0.357798,0.034483,0,0,0,0,0.310345,82,906,yes
8473600,'Benn Ferriero',0.111111,USA,0.4375,0.405941,R,2006,196,0.358871,0.42,0.205128,0.081818,0.132979,0.122449,0.357798,0,0,0,0,0,0.310345,96,1158,yes
8473604,'Jonathan Toews',0,CAN,0.625,0.465347,C,2006,3,0.008065,0.42,0.282051,0.154545,0.207447,0.07483,0.357798,0,0,0,0,0,0.310345,408,8040,yes
8473605,'Alexander Vasyunov',0,EURO,0.5625,0.554455,L,2006,58,0.024194,0.31,0.371795,0.054545,0.18617,0.054422,0.357798,0,0,0,0,0,0.310345,18,206,yes
8473608,'Blake Geoffrion',0,USA,0.5625,0.356436,C,2006,56,0.129032,0.6,0.24359,0.245455,0.244681,0.258503,0.357798,0,0,0,0,0,0.310345,55,551,yes
8473610,'Bobby Sanguinetti',0,USA,0.6875,0.336634,D,2006,21,0.044355,0.68,0.179487,0.463636,0.345745,0.14966,0.357798,0.37931,0.227273,0.333333,0.326087,0.058824,0.310345,45,640,yes
8473611,'Shane Sims',0,USA,0.5625,0.405941,D,2006,126,0.887097,0.59,0.128205,0.109091,0.117021,0.272109,0.40367,0.37931,0.090909,0,0.043478,0.176471,0.62069,1,7,yes
8473616,'Jonathan Rheault',0.222222,USA,0.375,0.475248,R,2006,145,0.383065,0.35,0.205128,0.127273,0.159574,0.098639,0.357798,0,0,0,0,0,0.310345,5,53,yes
8473618,'Mathieu Perreault',0,CAN,0.375,0.336634,C,2006,177,0.810484,0.62,0.230769,0.309091,0.276596,0.142857,0.541284,0.586207,0.454545,0.366667,0.456522,0.117647,0.413793,159,1877,yes
